id	filename	md5	size	state
4763160b-d4cd-4829-9ff4-fd73117f693a	ec4a2c9d-1d81-4129-b2b9-ac500f39f7ca.FPKM.txt.gz	458946e750f6fb72da887b1083dc6eb2	517564	live
476b70bd-33e6-4fdc-b623-3f9a1fc055d3	9fa09bf7-1ddc-46c3-9fd8-310ae4478a49.FPKM.txt.gz	f24c4b390cd44822e53e20d992c710d4	530678	live
47998d6a-a07a-4e9b-9ec1-e8e9a29ce384	1f1a15a7-99a1-49dd-b604-51a90fb42647.FPKM.txt.gz	e232c6689a70e9a7e8401878aea95747	553508	live
47e2fca8-7e44-481c-ba3d-044671801ebf	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b.FPKM.txt.gz	ede50883873b99e5d3fa21bb134b6fcb	510433	live
490ad998-9000-47e3-8806-cb57e888c7bd	1e8f4999-060b-4161-9e3f-8cc4afcd7711.FPKM.txt.gz	53cdba73f89c9d0a3c9b2ddf7e2693ed	484905	live
490f5460-4f98-470a-a28a-507a44da9469	13928f80-a127-4512-8d29-13a679ca5472.FPKM.txt.gz	9527dcecde42b85a880ad3bd9ed0a235	496606	live
491cf4bd-4d15-43fa-a5c0-672ea2da6dff	5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.FPKM.txt.gz	90e2032d9ddf00111c97b12001c0252d	509245	live
4a15fdd7-19ea-47f3-84a1-7a7f18f77259	385728ce-d2bc-4fe5-bcab-59f775c1e0fa.FPKM.txt.gz	345779d867f375dabbff94bef6c14ff5	526849	live
4c300877-4e74-47ac-a640-a99e35ffe82c	d55feb4a-c211-4a5f-8ede-69508267c403.FPKM.txt.gz	e70cb9acd71e00de17c8143f58dfd495	525437	live
4c7a06d9-9368-4896-bb3d-1f3e68348b26	93b8bdcb-02fc-4859-885d-7e95a08f55b6.FPKM.txt.gz	59f6ffbcbdaa17dfff7055f002e6f6df	545002	live
4ce7ae20-72da-4be2-9053-20a2586eb648	582e11f1-c140-4a03-a6d1-cf3d6125b2ef.FPKM.txt.gz	51322421177db964362d1e039578fa14	506856	live
4db6665a-3602-4680-a037-0ef87773745c	57aa81e1-d366-418e-b413-022ccf2c818a.FPKM.txt.gz	e691addbb65d6056dd0eb13cf437a9d6	495830	live
4e816560-5620-4271-b68b-9ba1c2aacdd7	e32272e5-a64e-482b-bb3e-b82542a643e3.FPKM.txt.gz	0020ba309058f07000c1823eeb74150f	498124	live
4f191c59-24c5-442c-a7a6-2ad124c20905	6be97400-e6e4-49bd-bde8-8ed1597a8d7c.FPKM.txt.gz	cd048774cbffb288a78139008197ba70	523287	live
4fdce84d-806d-4d30-a419-648a8589fda5	925fafd4-8868-48dd-81e6-f6b6ca6de0fb.FPKM.txt.gz	d7fb7517b991bba2e04ab10205c9aa8e	477726	live
4fedc1a3-95b2-40ee-b4ee-d2f07cdfaf43	924d51ca-c40a-40be-a573-c569e7b06a2f.FPKM.txt.gz	b76c9d41be5993b3fe2dd80d09a92cd4	516953	live
5008f30d-887e-4b6e-a98e-11afa85f3609	a327f81f-a758-4ed6-89e9-cce688657faa.FPKM.txt.gz	0d33f115b9303b107b0ba13b9d52735d	503140	live
50965c90-c017-45b7-9b60-2677cb4c63c7	1fcf76b2-5170-4b1b-aac0-4a62b2b5281d.FPKM.txt.gz	9083f13db8bc343a91ae4d45e3757d4d	521447	live
50d15010-1cb7-4468-8a13-c732d6011a5e	1b99466b-3732-43be-a4cd-cfb304736061.FPKM.txt.gz	cd1e67923b5db373c046678cc71ab736	540439	live
516a4b00-110d-48e9-a37b-bd3c5d72a146	99361799-62be-416d-8f9c-f7da515c596a.FPKM.txt.gz	bcd63e0a7aec573e0ed92708e2f94925	520866	live
51b6c5c5-618a-483a-858e-9492c28e8cef	5f8449ce-a11c-4641-a5a4-ea1524a6f94a.FPKM.txt.gz	f4b525845a795867931773a298b6906b	535973	live
52d8240a-fcb0-4fe2-8ad0-2b7faad3040c	fe9e58ac-246f-47b3-b2a6-6bd86b06329b.FPKM.txt.gz	652dab232ea288f81c341e14d19d60a2	493583	live
52dba95e-ebf2-4aec-b4d2-9a721c778980	ca21bb6d-6e7c-4e0f-93e3-92e1d0b5477e.FPKM.txt.gz	6fe398718eec02c6aef1b6001ca60e2a	515788	live
53a80e42-feb4-4660-9f5b-f4b5dad31f64	e979ec96-0226-4031-ba69-d1c45342840a.FPKM.txt.gz	cca05f3831792f237c35c155f1890f06	503214	live
54b8dc89-05c6-4a4a-bc51-357faa167f69	63015c93-3a1c-41cc-b0e5-3de7e0072a89.FPKM.txt.gz	1af7789a94be956b1d8fc0ef03d40bc3	501276	live
555464cf-f6e7-4c16-bcee-cb497d99c257	3c3c7702-7b2f-40b9-abad-5c7b276f811f.FPKM.txt.gz	0c98305472ccb3ffe00e48696a938106	516461	live
555a57fd-5c4a-47d9-afdf-3c8b0087534d	b6b4c444-8a5f-44c6-9c25-d1556038bfe5.FPKM.txt.gz	98f2079b1687fa96be97351fb0cf634c	549327	live
5594cf7f-b665-4747-b0e9-73aa034bf448	781ec738-bee7-4732-bc4b-b432a8960103.FPKM.txt.gz	f296812ec73649ccd21f1cf14d991fb5	497960	live
55aeabfa-8696-421f-88ca-32e578341c3d	cf98581e-c0bf-4224-9862-6f4c5c18d7e8.FPKM.txt.gz	234aca2bcb57a29e00253e34a51ac9d3	513961	live
5631befb-a683-4c68-bb0f-51e5376770b2	d804cbef-305c-4f70-931e-fe87064a1116.FPKM.txt.gz	29558ef5251cc1787d9cf5cd5b8ca6ba	503346	live
5647f2e0-7585-40b8-b42e-546dc372e613	f3b9af70-dad8-4bf4-82d0-5c9e32233d16.FPKM.txt.gz	81145a9729c313be042342264615ac6a	530780	live
56cf88af-c985-4976-8323-379d5b078960	438b9759-ae94-4ba7-861c-9b1656ad8ed6.FPKM.txt.gz	255cbdd7498f7253af5db07d10df699d	512828	live
57c27a26-899e-4811-b819-04b8fc9a9fde	6d288ccd-1e48-4ac1-95ec-bad261261fc0.FPKM.txt.gz	62956971eb6f58e926ca08f278254c3f	526757	live
57f3ed28-4fe7-4938-84ea-5cd35c85d3b9	deba2751-fd47-4c5b-b455-56882ebc38ba.FPKM.txt.gz	210299ab88e304ba147c4d5dbedc2659	520759	live
5851425d-c474-42b5-a7d6-6e2b71bd7322	87fdcc77-7a65-48a5-b60d-4904b5d159e2.FPKM.txt.gz	b554e205c5ef21405add8b673ed9c04c	518916	live
5878b46d-bb14-4d25-8852-4d980dab33c8	ec5e2ca7-4e3c-453d-818e-cde991d0c98b.FPKM.txt.gz	a6bdbcdb216579411b9748b50a9fc39f	526465	live
59885b3a-a0d9-4a00-b294-aed36895c5ba	992d1bbb-5540-4082-9e08-819e0272cf89.FPKM.txt.gz	ce84a878fc17d145a458bb2fe3797960	530390	live
5a233f9c-9635-4574-87d1-f1b312fcf87d	3b556d25-ea5d-4857-9764-3c678bfaeb23.FPKM.txt.gz	ab7accd83d67cc6913658d9ba7c7ae61	521405	live
5a7deb92-dbd9-4e2d-9a6e-65cfe72e4a15	f08f0585-8492-4394-a7b2-995de86cd13a.FPKM.txt.gz	945ec599b3956e08305374c5f1fb3a10	517724	live
5c0a3a5b-5fe8-476a-8dd7-b47f98c40fbd	95feab59-ffa7-4d17-a731-b41944116cce.FPKM.txt.gz	ca18ca20720aa48c572770c27557758f	513171	live
5c7c3179-6808-499c-b208-94600371029c	8df5bde7-5a01-45db-b720-2a585476fb24.FPKM.txt.gz	62ac0d333a210b2190171a842a72b8c5	516501	live
5cab7e15-4dda-4f25-b83f-654b36ecd1fe	46da84d5-2ed1-4a92-81db-3f8b7101cff6.FPKM.txt.gz	5782885d83b2a4ef2139a1637c9f17f7	502962	live
5d2b7892-4975-4e3e-8511-98abac197bdd	fa09738d-ae30-49a3-9645-2710522b4be0.FPKM.txt.gz	6a34fad7b8929ed83d6bf3cc1bed18a3	526995	live
5dae219d-1113-4f82-ad48-e16620922b67	e831ded3-c53c-4133-bdc6-ffb55b5673e4.FPKM.txt.gz	d6a0f7d135a7e34df7ef4b81bd262f49	509900	live
5dd41d5d-6663-44f1-beaa-d0b842c73b21	e9a165a5-1afe-4dca-be4a-9b4b6bd3ac74.FPKM.txt.gz	dc0cddad07c0ade9102d507c4cf1c7c8	518295	live
5e48b053-c417-4bf2-bb61-5b462ce4eec3	97e8bc29-7d59-468a-8776-cfd294f05bba.FPKM.txt.gz	a69e40ff066f1720dddb346539dc8c1f	514278	live
5f072726-0463-4955-a569-6a14d71589d5	250ba2a4-f186-4131-a901-bfbfc1e1a889.FPKM.txt.gz	a99b4c0449dec6140914923d5f1e1f97	525269	live
5f2c8814-5f02-4db2-a784-cb7700f404a9	865770c6-e76c-4f55-98f6-c270715aded0.FPKM.txt.gz	bb99760a3da8ad9b26a3663015308219	536435	live
5f59cbc0-d2fb-4aa9-9953-e15791ae5407	963ec51f-b743-43cf-ac02-75219f08c52f.FPKM.txt.gz	ffa128466ca92211f6286f5ab3e43454	498706	live
5faf0bf5-8576-4f8e-ba41-b78539383166	4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.FPKM.txt.gz	f06bc60d902d067d2e6976945ec671f0	508733	live
5fdc4bee-e2c3-495d-8bba-e567ef5864ef	16a11988-6ed2-4906-8f78-fb6e82b02aa2.FPKM.txt.gz	7cb86b949ef2d61722c9c54c416da189	506479	live
5ffbc578-c07b-44fd-b047-ec56fc57bfe0	8f92f24b-90c7-46d0-b69d-e1d87a135a40.FPKM.txt.gz	9dd0bd3d137abbd5d8d605b0141f4037	512856	live
602030df-a939-4fcc-84ea-ae351c3becae	7f83f383-9b82-4a15-a418-0f4ca1252ca2.FPKM.txt.gz	c9952b0ae3b9b60758ceba3feaed560c	527629	live
6097cb47-71ca-4468-8bbe-63b004e23d16	16dc4634-4e55-4392-9b22-902fd68b2d71.FPKM.txt.gz	b88a7e0663b2c38a22d72ed0b4950390	525224	live
60b5f329-0613-4081-996d-c3e7dbb80fe4	06f6022f-d28b-4c80-ac20-ee5923b5e0b5.FPKM.txt.gz	6f675d3953ce6c6e2b48b700e592fb71	525806	live
60b80318-b495-49bb-a652-f9c6b595f3e7	bf306cce-1db8-4fb8-8ea7-438df016ef8c.FPKM.txt.gz	7561b0959bae7372fc2307e82c647af8	522272	live
60b8bea5-4f2b-42fa-a4b5-8f89aa278666	a10754e5-ff6e-4956-a654-0e17f854d7e8.FPKM.txt.gz	3bf9236559c37c20c6c6890a64d660e5	516302	live
61a10a50-db2e-464b-83d1-c791143e01d5	a76ff905-be26-421a-9804-9244ee42bd87.FPKM.txt.gz	6b2ab4a6e668eb11e98bc0059c6d3dfa	510094	live
61b44dc3-6100-42bc-8e0a-894bb6a73ac2	08ac28e4-a7e8-4693-b877-52794fa8ae44.FPKM.txt.gz	1b1f2a84836a6883e77a80a026ad43f1	519097	live
61d10f00-de5b-481a-9958-c5fe1fdbd988	5e480597-1410-4c25-bc82-6712d2743187.FPKM.txt.gz	cc8111fe594ff2967e9b4c94761b9b10	545977	live
61d881e2-ea62-4a4c-b884-a432888d1960	c4a1978f-993f-45ab-a3d5-1c75edced54d.FPKM.txt.gz	8d4cf36840db1a1948b72ec0d8eed8c1	517325	live
61e7ae88-1ca5-45da-bd12-14801f5dbff4	d4b4ea9b-e7ab-431c-bb34-409a381bff44.FPKM.txt.gz	1658d7860eca325842ca49e54b507cf2	516400	live
6206e3be-35ca-4cdc-9bc8-3d3740a0dddf	7efbe99a-f257-4e79-a86c-ee35315c060a.FPKM.txt.gz	d586178e6b9be2ac4dcaf352431222e5	499204	live
6214be02-6001-4cce-a0e1-7d2e34c6000d	0563a8a4-fff0-449e-840a-888af6180d6c.FPKM.txt.gz	8dda201153c471a922e6ebb2d3bd12da	515978	live
623db322-7f24-4346-9654-1ee44e30f60e	e2f0c6e8-cda4-4c3e-8314-f9415c0ef4b3.FPKM.txt.gz	90ec2bd8355135090066e61874aa423d	487357	live
63698f90-2050-4b0a-9b18-9736a521814a	8ce5e60d-88d2-45c5-bba2-b2ea4a290c46.FPKM.txt.gz	970db62aa6209ff7b5e350440fb43331	512255	live
64cec8f8-139d-4e5a-8724-3a9fe9da55ed	725ae5e0-0325-4f5e-ba91-7694ac1166bb.FPKM.txt.gz	c5c662064aed0f4b6ed873fdf8ceac9c	511994	live
64eb5692-5ee2-4928-9088-3279b8de38f2	052d9c90-7474-485b-b781-455cde6a717d.FPKM.txt.gz	df55a56a759e3a86453db12aec3a4c3c	516149	live
655ec45e-6b94-47a8-98dc-2ca4082a9739	c1e68714-e091-45ad-a770-b60ee90b87f1.FPKM.txt.gz	c3d6709d64ab3f3d09bd8f70ccac3787	521585	live
660e791f-647d-44cc-9dfc-159dcb6803c4	d5e1f394-fa12-4197-ab85-2e738847527e.FPKM.txt.gz	528fd832cd90d724ace0b30946d9c435	502074	live
66484288-d8b7-4a8b-8792-097d664ea1d7	9cda6be2-572b-4208-8656-d142335f614e.FPKM.txt.gz	6279d40400d6bb53b377531e1360c4b9	513758	live
68e6adc9-f029-4abd-b3f6-dce75d565407	c360c2a2-9689-44b1-8827-57198721a1f5.FPKM.txt.gz	ec8c1c710ead6bd5271d4952fd7bc4b5	521590	live
6998fd54-d14a-488b-8a42-45caaf9554e6	c0f8e67b-43d1-4fd4-a13c-4387e16b5871.FPKM.txt.gz	9f2a9cbb9352e37d158e0853a1d80e50	513365	live
6a172fd3-f193-4dc7-9dbe-354b27fccc6c	4d127db0-ec27-40f0-8672-0520f7460afc.FPKM.txt.gz	e0f2ef7bebad8e998a7c51be7759b862	523725	live
6ab61082-4dca-4a36-a3e3-e540b698bce1	0e807bd0-29a1-47d2-a030-c1468bc931c4.FPKM.txt.gz	8ced051238c1457e98c90cd7e240117a	547683	live
6b6ae771-918d-433e-a1e0-f76b9f48fa4a	431a57b0-2e2d-4118-8b7c-eec5663ccb42.FPKM.txt.gz	ef44018419cbb7d3cf528fb0b4d7d209	511314	live
6bdd4fbe-0558-4a9e-b7f1-4933bd9b8adf	49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM.txt.gz	ff84d55a2bc707e5256b527b3523bdf6	518561	live
6c17a1c4-e900-49f5-bce1-b21c951dc27b	2e7b3bb4-a198-4816-b3fa-f23d79574ddd.FPKM.txt.gz	04a47f2d01b8754e992dc96e252c017b	528065	live
6c352e63-d98a-4de1-9a30-742c1602184a	6e559a7d-2495-4ed0-b032-82254153b135.FPKM.txt.gz	be1a101ca81bc32d56907a3f60417c7e	516783	live
6c7d0afa-265e-4823-8451-a6bfe7ce8bed	30684606-b403-43ca-830f-05bc75ab7ac9.FPKM.txt.gz	7915a70c89e7724a0b7436cc93c5c543	516697	live
6c902223-0edc-4542-ac6f-3505aa91d125	44c769d3-882e-4ef8-965c-175747022d3b.FPKM.txt.gz	6166b138b71a5a32226097e931ac9b15	516904	live
6d405968-bafd-4870-a3b3-f6f93423b752	642a0f73-3836-4be4-aecf-589cef68a0da.FPKM.txt.gz	d13339a94ac757f11268232be3418ff6	525359	live
6e17fc1b-0d56-443d-af3d-75270912dcbf	651f481d-370c-420e-9248-e9c2a134be6f.FPKM.txt.gz	f7a07302dec1b25074398c61452a4d71	516413	live
6e7c8282-2464-4bd2-ba5e-c195720239be	7165a65a-df3f-4141-adf7-a1365ad50fd6.FPKM.txt.gz	d9427f6a7edb0020acfc5a30860dacd3	516886	live
6fc315df-4146-49de-890e-f31a42ebf2ae	8cf2cdb7-500a-4f67-b796-ef14a0edfb73.FPKM.txt.gz	03699e83cd07772b333b65082c31bfd1	514960	live
70428c63-6bf8-47a7-8352-254dc3e54924	926b6dfe-cd94-4fae-bc95-18dec0f49145.FPKM.txt.gz	085efbad444f1cfe846abcafc6c5a99d	528699	live
70d5c307-a3d6-4e21-a60b-ef1e72856f9e	b6fd2d99-73d8-4881-a03c-fdc3c47cbd12.FPKM.txt.gz	acefcb1810c857b809a79bf07c0e5ac5	512873	live
712efd5c-7939-4efe-a097-b0996a6b940f	c7cfe287-8ef6-4d9a-ab05-8a976c55c8e3.FPKM.txt.gz	8b601760d7a1a3ec46b393910f8b1d13	537381	live
71e8d27a-d01a-49cb-8fcc-51713bc0cb43	50be2bde-ac1f-4c1d-9890-07ddfd135ca1.FPKM.txt.gz	322c9f4b833ce99d9db362f83dd368f5	537202	live
7241d336-e62c-4277-a362-aad66fb15021	2205b107-3cb2-46dd-b1f2-b9342df83d4a.FPKM.txt.gz	fa197659800b68cfdf52a34ee48eee9f	521095	live
726aeab5-9fd9-4fa9-8d89-3a6d61e0aa2e	325eb21b-59e3-4c22-967c-c7c1e232397b.FPKM.txt.gz	043a0d5852d3aafdbd2c6f7d522bc338	534771	live
7289da10-0ce2-4587-9855-a530a5841ae2	31894369-d206-4948-8f75-fd7d05b0f578.FPKM.txt.gz	d8e7ea4b53dde2ead1c0bd15b4a80d36	524866	live
7326e3ec-1578-4379-85da-8ddbaa4806f5	d93a3ced-a2bc-4f88-abee-278c44103a23.FPKM.txt.gz	fd1aa30a87607a474732f44bd214282c	517649	live
73503ad2-deae-4a61-a6be-119e48940941	bf77760f-d262-412e-b826-6e7c975a2b21.FPKM.txt.gz	8ff340836151900ddd9683cd06b19733	504003	live
739bf60e-2ef0-4510-8ad6-a9a2670db55f	c36b1926-5b6e-4c48-98d7-9f037e56f24a.FPKM.txt.gz	26064022d4df6f650d1c52fc5f0cd78a	512213	live
73cce1c4-12c1-409e-b690-b5d556569558	ee7a5f7f-661d-4455-86a6-c279588a390a.FPKM.txt.gz	47fb3b0d023678e6ebd75b726fd305ef	522602	live
744c35a0-3ec1-4096-8117-9b7ca7daa7dc	81b46278-eaea-412d-b1f1-19f114f932c9.FPKM.txt.gz	75cd0143cf20ac58ca85fb8c0188647d	526193	live
74667299-58a5-4cf3-8a5a-1808260747b4	4f78d1e5-5c5c-492c-8351-884359635ce9.FPKM.txt.gz	c9f273dfee6db021558ae6ef0006c3ed	514038	live
74cc28a5-70ff-4b9e-8e32-a4d84ee7ed2f	1aaa01ee-ebd0-4b3b-a11f-d58d8a860c7a.FPKM.txt.gz	30819361788c72bd4849656397e90389	516384	live
7546d96f-22d0-422b-8bb4-b5f4bd224e41	f6b88701-3fe1-4687-848f-14f8a3c8c0f4.FPKM.txt.gz	5c7ee5f02864e6587d278184df34486f	522247	live
7558312b-6143-4299-8766-06b8679eeedb	326bcde3-94ad-4b17-ab61-733e7cf6ff2f.FPKM.txt.gz	7461114fda31413d71364f610a9b58f5	490692	live
75662d71-8738-47c8-a9a0-1aaf33e8e23a	46551ef6-d1de-43c3-8ea5-5ade8a5bffd7.FPKM.txt.gz	e225e7e558dbead9b6b550481ee4ebdb	518798	live
75956335-e85b-4355-a611-15c67ed9a6cc	17ab33ef-5ae2-437e-8f52-d4edbb097393.FPKM.txt.gz	4873cec3cdf2e66f0345aa2e4842f4eb	531908	live
75cb4255-db3e-424c-b860-f12efc70a649	28add621-ecf3-4176-80e3-24c985e6bdd1.FPKM.txt.gz	82d31fbd203b032c6d87974664cc74e4	518431	live
760cdeb5-45c6-49d1-8a84-9b465309f7d7	0c6858b0-b3c3-4e40-8ec9-e54927975213.FPKM.txt.gz	8a8f2c728293f212da340e4af6825102	506957	live
76325731-3a72-48a8-a3c7-1e8eace03928	34ba240c-01ec-4853-a9ca-14540a9340bf.FPKM.txt.gz	9a5e366eab1eabe512d42ad13eecbbd1	512956	live
76411b62-2772-4abc-8f33-5ce9c073c028	46e9b99f-ca9d-4db6-a705-662343b5242a.FPKM.txt.gz	25b1096a0dd0b43af911600a0c31c7c7	532808	live
76759227-ba0b-4cf9-8dec-987f033f923f	8cbca0d4-0cbd-47b8-8643-331c67840817.FPKM.txt.gz	901eed94dbb01f2de2c8434dfd99e8d5	521193	live
777c4360-d35f-44ee-a7f6-866570be6bc4	5f1a1318-e500-48a5-9096-b6ca85601e59.FPKM.txt.gz	e3b098b673c8aeed4fc6e50c6429aac7	505709	live
78eee9ba-6589-45b0-9a30-abe49299bbd0	f495216d-d669-415f-ab8c-c95d830a294c.FPKM.txt.gz	88dbf3a3192f4655c9d53467dbd7719e	512555	live
790c83cf-f74b-456a-a9e9-d765a4161741	9c4cca71-7cc4-4e74-b1b9-4099be5ad6d9.FPKM.txt.gz	65a6e5469758355302266c6c625a09d9	513102	live
794bcdc3-14be-4ce6-943c-4da10e78ed56	c7d5bf94-89a5-4bc8-8a63-615f0dbe5c5e.FPKM.txt.gz	a703d34be112ba36c493aa2be92a7a3a	511157	live
797cdd18-2eb8-4476-876a-b9c4e0c2bd5b	09813624-fb69-4127-ba16-5d8bb7e6cabb.FPKM.txt.gz	c8724eac71818a2945be58d2e258dd05	516533	live
799d6673-d3bb-4e9d-880e-dcad397c3a87	15e656ea-3229-42eb-be95-379527324b54.FPKM.txt.gz	3166c4eb847962934e961e36530db060	513118	live
7a401794-da90-4801-9250-0983786195f8	30c62c2a-1d23-49ad-be06-d8d5e2117fdc.FPKM.txt.gz	80370966f1756cbe0c0b3315c3575fcc	513194	live
7a4cae2c-dbf3-4038-b244-8e9c429f2b71	1c79d197-1b39-429c-a0c7-b0138113013d.FPKM.txt.gz	622280a782c78f9eea17a0da196eee6a	508161	live
7aaed8f9-819d-4a13-b251-5482889740bd	1eef3e97-5670-4b77-bc8d-89a61be03b2a.FPKM.txt.gz	2718d0ee3ce05b361b67a0ede8dc4b7e	507677	live
7b1b0706-1846-4f9d-8789-a93f8ddd5603	b4a2f66b-9138-4e1a-bb21-1f120cf16e39.FPKM.txt.gz	ac2c3242ac075240b8d05d89d3bf5307	523167	live
7b1dd218-8adb-486c-9577-271026e8afb1	d4276214-8f76-4de3-9730-c19028624f32.FPKM.txt.gz	1f14a75f961fe0fc6b37aa6a133a71e1	513762	live
7b6bdbf3-3d05-4b7a-b189-ab1a8d69181c	83db3c08-666e-489c-8440-9ed80770ac7b.FPKM.txt.gz	6913a89c125fb778488cd382c510d5b5	525738	live
7c176bc3-43b0-4b51-b8a4-96d988b91cbf	fe350add-e157-4a2c-8305-6588c7b592e0.FPKM.txt.gz	62f3d825c86a1cf1346f561e1da956e7	532923	live
7c4eb0f8-0041-41f6-baf9-a32802613b90	7985247f-9162-420b-b09c-55c977985b1e.FPKM.txt.gz	09442f5beae7693d553bf5fa2d740d70	536925	live
7c9b2c66-f671-4547-9c17-3646ee709603	d903e92f-677f-4292-b2f7-66e0fcea767f.FPKM.txt.gz	fe573b9dcfd8dcbd03c6a55b54c5a305	560046	live
7d46a159-3b62-4124-9f0a-e24672106e45	507c2816-064c-405b-bba1-8cf057539367.FPKM.txt.gz	085f9cde765f2bc1af9feb49d488fdc0	520340	live
7df81b8d-ebe9-4d42-8957-3fca1fd9e70a	c82dd937-41c7-450e-9fc4-4ff9a4c871dc.FPKM.txt.gz	5e04ac22b2fc26246793841985d63542	497707	live
7e3e2b4a-eb50-421b-a1ac-e4cb56eda402	5eca9c76-ca24-4610-8dee-a0e205c5d6bc.FPKM.txt.gz	e168da66c49b913cc1a706740cb1918d	518957	live
7eca3712-ecf7-4242-aafb-eeefc765d855	5e3ca744-5dec-4d3f-93a2-9f13bab86784.FPKM.txt.gz	b580d4aba446fc1b960a3d5092e48ffb	506912	live
7ed025a8-ad73-4167-bc7b-cb3cf95db361	2cf39fef-9135-401a-a08e-ae5a7bf48ada.FPKM.txt.gz	1ed536a15be993e99e7475812571fdd9	501254	live
7ef3ca41-5832-4200-8ae7-39b984648354	619af800-bb88-4a0b-9a4b-0259a0f99ff3.FPKM.txt.gz	83940b398ddb7788540b8b760d9afef7	513536	live
7f02d691-9e90-4dfc-9f24-710b309226b6	a71446c9-ac16-43a3-bf7b-3847562b4808.FPKM.txt.gz	4e914f953c4eaa462420d57e8e44ba7c	517006	live
7f219d44-5f9e-4dbe-aa26-71e7997d3f0a	6553fc60-e2f8-4c74-bb10-a37f64b2243f.FPKM.txt.gz	b7cdbf84070d10a6fae8218acf5a89a1	534844	live
7f87fa90-efeb-42f8-b29d-b7766b864318	58854566-2e6f-4581-be44-1a06edea4a91.FPKM.txt.gz	b14d37873641e94b5f42945bdceb8406	515433	live
805bd695-490f-493a-9ba3-8cc5cef46ba4	f8032464-fd4f-4927-8f28-d0fc90e35669.FPKM.txt.gz	b010108df0353b14dc4bd16c65e268f2	515884	live
80866b7a-ef0c-446f-9ef1-5a547fcf5120	80d9227d-b41b-44eb-b230-cb1c14b5ee1a.FPKM.txt.gz	4a2399d76dc401f56fa8336aff0dbfef	515681	live
813b7262-fb68-406c-b5f9-5b307604dd7e	fe7abfa5-005e-4436-9855-03bd8c372508.FPKM.txt.gz	cbf70f4eae55dcbc49b581da82e33261	494494	live
81a18f4e-9f40-43da-99c1-d0eb0d2e42e1	17dc1bb2-1658-4d3d-b2cf-08fa32a35eac.FPKM.txt.gz	cb31df5c0a378a962d6e6ea488f58471	513249	live
829eb793-f218-4980-8ef8-278901b97d6c	af6221a1-30ba-4501-914f-393a07cc6594.FPKM.txt.gz	1ae6bc57d1a6c6da974fb1f8bf9c3a4a	529822	live
83df7910-455a-43bd-aa37-b76e5025a685	640827e7-e319-4b34-a59b-485ef92cdc66.FPKM.txt.gz	6c0deac6d277e45e49a05a8422957738	546346	live
840946e6-e8bf-4e2f-8932-e6709dc4a236	e27415af-21b2-4382-b660-6a002476f86d.FPKM.txt.gz	f88d62acc27572b315e9a1b76a9cb3ab	527653	live
846be445-83e3-4bb3-82b1-adad6a2183b0	abbc73c6-861b-48f7-8d6f-6ee9bf18a71f.FPKM.txt.gz	cc949502b7dc3a5736d42652b2580500	519482	live
84ded470-5de3-474b-b0b7-639d8281a368	6f143139-d329-468d-ac0b-2552fb3362fd.FPKM.txt.gz	6e33c14f67b7133661f80f1521c899e8	523721	live
8535f7fc-b88d-4b2d-8a10-f4af159dcf8d	6a59d42a-b051-4403-b1f4-340b7934ae38.FPKM.txt.gz	757342cfba555009debb308fdca5099b	518656	live
85b718b9-d6e2-4924-8d3f-33c0dd20fe28	2c4b2061-90b5-4ce2-a388-b666702d81d4.FPKM.txt.gz	14812cb20c5e5a9308443641120adddc	527999	live
87ccfc1f-85ab-4e16-acf5-10d225f6742a	d3f4a547-c742-4ed5-9cee-227735f77891.FPKM.txt.gz	59b76f63b473d93285324c7eee2bff4a	533915	live
89059f42-2420-4035-9d98-c71de5e7d821	d0409e46-3670-41aa-9410-0ed6091483f3.FPKM.txt.gz	cbd0ff1efd99865203ed5881f1fa745a	509130	live
894c217b-d919-4d11-a84f-c79cbf566571	3e528390-3ccc-4821-9dd5-52e344a37258.FPKM.txt.gz	58128995e6bf80b767bc45d0b25857e4	521017	live
8973f53a-0089-4824-b663-b53d91ac3836	e1e1315d-d5e9-44da-8837-6d831d0b1fce.FPKM.txt.gz	893db885e26d1e237f21e41dfe8c745b	565165	live
8976acc7-5a48-4a25-aa5b-9d5b307a8c75	05b8bc5b-c10a-4f4f-ad08-edb7d76fa2b4.FPKM.txt.gz	71ce742cf59494759366a4d8de8a9813	515984	live
897f684f-2b01-44b6-98d3-35260d552894	980520b6-ea79-45d8-a278-27e6277f970f.FPKM.txt.gz	58ce739e50fc1bbd3524bfd75025394e	519821	live
89aa11f3-747c-49ba-9155-afcb4bb97b3a	fd876ee6-c7a1-445c-a4d8-2325a4ed4b84.FPKM.txt.gz	52830164ae982932f2699626e7b3fbad	516342	live
8a3d27f1-4550-4e54-833d-ee943c7ce440	0eb37323-6070-4be3-9b1f-11b49a7ab6f2.FPKM.txt.gz	c06687d80fa4d1704eb8c4f75b3146c5	523852	live
8a413932-ca77-418b-a943-fac837d8416d	c11c3919-7072-4b19-8512-607edb3804bd.FPKM.txt.gz	8c9d0be46d8d8afa8bdeb8e0107804d1	498538	live
